N_Init,Strategy,Run,Candidate,Step,NumFeatsAtThisStep,NumFeatsToDate
0,entropy,3,('$ qI pi qi pI $'),27,60,266
0,entropy,3,('$ kI ke pi $'),28,45,266
0,entropy,3,('$ kI qi qi $'),29,45,266
0,entropy,3,('$ qI ke pi $'),30,45,266
0,entropy,3,('$ tI ti pi qE $'),31,66,266
0,entropy,3,('$ tI pe ti $'),32,45,266
0,entropy,3,('$ pE ki pi pI $'),33,66,266
0,entropy,3,('$ tI qe ki $'),34,45,266
0,entropy,3,('$ qI pi qi $'),35,45,266
0,entropy,3,('$ qe qI pi ki $'),36,66,266
0,entropy,3,('$ kI ti ki kI $'),37,60,266
0,entropy,3,('$ qI qe ki $'),38,45,266
0,entropy,3,('$ qI qe tI $'),39,45,266
0,entropy,3,('$ pI ki qi kI $'),40,60,266
0,entropy,3,('$ qi ti pi qI $'),41,54,266
0,entropy,3,('$ tI ti qe $'),42,45,266
0,entropy,3,('$ qI qi ti qI $'),43,60,266
0,entropy,3,('$ qI qi ti qE $'),44,66,266
0,entropy,3,('$ ki ki ti qI $'),45,54,266
0,entropy,3,('$ qI pe te $'),46,45,266
0,entropy,3,('$ pi ti ti kI $'),47,54,266
0,entropy,3,('$ kI ke ki $'),48,45,266
0,entropy,3,('$ tI pe qi pa $'),49,60,268
0,entropy,3,('$ pI pe ti kI $'),50,68,268
0,entropy,3,('$ qI ti qe pa $'),51,56,268
0,entropy,3,('$ kI pe pi $'),52,45,268
0,entropy,3,('$ qI tI ti ki $'),53,54,268
0,entropy,3,('$ qI qe qi qi $'),54,66,268
0,entropy,3,('$ ti pI pi kI $'),55,64,268
0,entropy,3,('$ pI qe qi $'),56,45,268
0,entropy,3,('$ tI ti ki $'),57,45,268
0,entropy,3,('$ tI ki kE qe $'),58,68,269
0,entropy,3,('$ kI ti qi tE $'),59,66,269
0,entropy,3,('$ qI ke te $'),60,45,269
0,entropy,3,('$ qI ki qe tI $'),61,68,269
0,entropy,3,('$ pI te ki qa $'),62,60,269
0,entropy,3,('$ qI pe ki $'),63,45,269
0,entropy,3,('$ pi tI pi ti $'),64,60,269
0,entropy,3,('$ pI ke qi $'),65,45,269
0,entropy,3,('$ ki qi qI $'),66,45,269
0,entropy,3,('$ tI te ti $'),67,45,269
0,entropy,3,('$ qe kI ti ki $'),68,66,269
0,entropy,3,('$ kI ti qe $'),69,45,269
0,entropy,3,('$ pI pe pi pI $'),70,68,269
0,entropy,3,('$ tI pi ti $'),71,45,269
0,entropy,3,('$ qI qi ti kI $'),72,60,269
0,entropy,3,('$ qI qi ki $'),73,45,269
0,entropy,3,('$ qI te pe $'),74,45,269
0,entropy_pred,3,('$ pa ka $'),0,8,8
0,entropy_pred,3,('$ pa qe $'),1,12,16
0,entropy_pred,3,('$ pa qi $'),2,12,20
0,entropy_pred,3,('$ pa kE $'),3,12,24
0,entropy_pred,3,('$ pe pa $'),4,12,32
0,entropy_pred,3,('$ pE qa $'),5,12,36
0,entropy_pred,3,('$ tI ta $'),6,12,40
0,entropy_pred,3,('$ pa ka ta ta $'),7,16,48
0,entropy_pred,3,('$ tE pE $'),8,18,56
0,entropy_pred,3,('$ ke ke $'),9,18,62
0,entropy_pred,3,('$ pi pe $'),10,18,66
0,entropy_pred,3,('$ qE ti $'),11,18,72
0,entropy_pred,3,('$ qi tE $'),12,18,76
0,entropy_pred,3,('$ qe ka qa $'),13,22,84
0,entropy_pred,3,('$ pa qa qa qE $'),14,26,92
0,entropy_pred,3,('$ pa ta pe $'),15,22,96
0,entropy_pred,3,('$ tE qa ta $'),16,22,100
0,entropy_pred,3,('$ qI ta ka $'),17,22,104
0,entropy_pred,3,('$ pa pI pa pa $'),18,34,116
0,entropy_pred,3,('$ pa ta ki $'),19,22,120
0,entropy_pred,3,('$ pa ke ka $'),20,24,124
0,entropy_pred,3,('$ pe ka pE $'),21,30,132
0,entropy_pred,3,('$ pe ka pI $'),22,30,136
0,entropy_pred,3,('$ kE ta qe $'),23,30,142
0,entropy_pred,3,('$ ti ka pE $'),24,30,146
0,entropy_pred,3,('$ ta pE ka pi $'),25,42,148
0,entropy_pred,3,('$ kI ta pe ta $'),26,42,150
0,entropy_pred,3,('$ ki ka qI pa $'),27,42,152
0,entropy_pred,3,('$ kI ta tE $'),28,30,154
0,entropy_pred,3,('$ qa te ka ki $'),29,42,156
0,entropy_pred,3,('$ ke pe pa $'),30,33,164
0,entropy_pred,3,('$ ka pe qe $'),31,33,172
0,entropy_pred,3,('$ ta pa ti te $'),32,43,176
0,entropy_pred,3,('$ pE kE qa pe $'),33,48,182
0,entropy_pred,3,('$ qe ka kE tE $'),34,48,188
0,entropy_pred,3,('$ qi qe ka $'),35,33,192
0,entropy_pred,3,('$ qe te qe $'),36,45,200
0,entropy_pred,3,('$ qE qE qE $'),37,45,207
0,entropy_pred,3,('$ pE pE qe pe $'),38,54,214
0,entropy_pred,3,('$ qa qI pE $'),39,33,216
0,entropy_pred,3,('$ pe ke pE ka $'),40,54,222
0,entropy_pred,3,('$ qe qe ti ka $'),41,60,232
0,entropy_pred,3,('$ te pe pi $'),42,45,233
0,entropy_pred,3,('$ qi te qe pi $'),43,60,237
0,entropy_pred,3,('$ qa ti ti $'),44,33,242
0,entropy_pred,3,('$ pe pi qa $'),45,33,243
0,entropy_pred,3,('$ pi ti ta ta $'),46,43,246
0,entropy_pred,3,('$ qe qi te $'),47,45,250
0,entropy_pred,3,('$ ti qe pi ke $'),48,64,252
0,entropy_pred,3,('$ ka tI kE kE $'),49,60,256
0,entropy_pred,3,('$ pa pI tI pE $'),50,60,264
0,entropy_pred,3,('$ pa pE pI $'),51,33,264
0,entropy_pred,3,('$ qE tE qI $'),52,45,267
0,entropy_pred,3,('$ qi qi ti $'),53,45,271
0,entropy_pred,3,('$ qE tI $'),54,18,271
0,entropy_pred,3,('$ pE pI ta qE $'),55,51,272
0,entropy_pred,3,('$ pE qI qI $'),56,45,273
0,entropy_pred,3,('$ qE pI kI pI $'),57,54,274
0,entropy_pred,3,('$ pI qI $'),58,18,274
0,entropy_pred,3,('$ qI qE pa $'),59,33,275
0,entropy_pred,3,('$ qI pi $'),60,18,275
0,entropy_pred,3,('$ ta te pI $'),61,33,276
0,entropy_pred,3,('$ ta ki tE tI $'),62,60,279
0,entropy_pred,3,('$ te pI pa $'),63,33,279
0,entropy_pred,3,('$ qi pe ki ka $'),64,60,279
0,entropy_pred,3,('$ tE qE ta qi $'),65,51,279
0,entropy_pred,3,('$ qi te qi ke $'),66,64,279
0,entropy_pred,3,('$ pe pi pi pa $'),67,60,279
0,entropy_pred,3,('$ tE pI qE kE $'),68,60,279
0,entropy_pred,3,('$ tE pE pI ka $'),69,60,279
0,entropy_pred,3,('$ qE ta kI qi $'),70,51,280
0,entropy_pred,3,('$ ka pI tI kI $'),71,60,280
0,entropy_pred,3,('$ qE pE kI kE $'),72,60,280
0,entropy_pred,3,('$ qa ti qi ki $'),73,60,280
0,entropy_pred,3,('$ pa qi te ki $'),74,60,280
0,train,4,('$ ki ta qI $'),0,30,30
0,train,4,('$ qa qe ta ke ke $'),1,54,79
0,train,4,('$ pi pe ta $'),2,33,104
0,train,4,('$ tE ka $'),3,12,109
0,train,4,('$ qE pE $'),4,18,116
0,train,4,('$ pi qi $'),5,18,124
0,train,4,('$ qE kI $'),6,18,127
0,train,4,('$ pI $'),7,3,130
0,train,4,('$ tE $'),8,3,131
0,train,4,('$ pe te qa $'),9,33,131
0,train,4,('$ ke qa qI $'),10,30,135
0,train,4,('$ qi pi $'),11,18,135
0,train,4,('$ ti $'),12,3,136
0,train,4,('$ ta ke $'),13,12,138
0,train,4,('$ te qe $'),14,18,138
0,train,4,('$ qe qe $'),15,18,138
0,train,4,('$ qI tE pa $'),16,33,149
0,train,4,('$ qe qa $'),17,12,149
0,train,4,('$ te pi $'),18,18,149
0,train,4,('$ pI kE $'),19,18,151
0,train,4,('$ pE $'),20,3,151
0,train,4,('$ kI kI pa qe $'),21,51,165
0,train,4,('$ qE kE tI $'),22,45,184
0,train,4,('$ tE pI $'),23,18,184
0,train,4,('$ qi ta pI qI $'),24,51,195
0,train,4,('$ qE $'),25,3,195
0,train,4,('$ kI pE $'),26,18,195
0,train,4,('$ te ke $'),27,18,195
0,train,4,('$ qi ta $'),28,12,196
0,train,4,('$ qe $'),29,3,196
0,train,4,('$ pe ta tE kI $'),30,49,198
0,train,4,('$ kE $'),31,3,198
0,train,4,('$ ki $'),32,3,198
0,train,4,('$ ka qI $'),33,12,200
0,train,4,('$ qa ka $'),34,8,202
0,train,4,('$ pI tE ta kI $'),35,51,204
0,train,4,('$ qe ke $'),36,18,204
0,train,4,('$ ke ka ta ti $'),37,36,210
0,train,4,('$ qa $'),38,2,211
0,train,4,('$ pE ka $'),39,12,211
0,train,4,('$ ke ta $'),40,12,211
0,train,4,('$ pi ta ti pe $'),41,51,215
0,train,4,('$ qI pa pi pi ti qa ka qE tE $'),42,130,249
0,train,4,('$ tE qa ka $'),43,22,250
0,train,4,('$ pi ta $'),44,12,250
0,train,4,('$ te ka ka $'),45,22,250
0,train,4,('$ ka ki qe $'),46,33,250
0,train,4,('$ ki pa $'),47,12,250
0,train,4,('$ kI ta $'),48,12,250
0,train,4,('$ qa qi $'),49,12,250
0,train,4,('$ ka qi $'),50,12,250
0,train,4,('$ kI $'),51,3,250
0,train,4,('$ tI tE pE qI qI $'),52,69,257
0,train,4,('$ qI pa pE $'),53,30,257
0,train,4,('$ kE ka qe pa $'),54,41,257
0,train,4,('$ qa ta ka qa tE $'),55,26,258
0,train,4,('$ tI kI $'),56,18,258
0,train,4,('$ pE pa $'),57,12,258
0,train,4,('$ kI qE $'),58,18,258
0,train,4,('$ ta kE kE $'),59,33,258
0,train,4,('$ qI $'),60,3,258
0,train,4,('$ pi $'),61,3,258
0,train,4,('$ pi ta qa $'),62,22,258
0,train,4,('$ qI ta qE tI tE $'),63,74,258
0,train,4,('$ pe $'),64,3,258
0,train,4,('$ kE pE qE $'),65,45,258
0,train,4,('$ pa ki ke pa $'),66,48,258
0,train,4,('$ kI qI $'),67,18,258
0,train,4,('$ tI $'),68,3,258
0,train,4,('$ qi ke ke $'),69,45,258
0,train,4,('$ ke $'),70,3,258
0,train,4,('$ te $'),71,3,258
0,train,4,('$ ta pe $'),72,12,258
0,train,4,('$ pE pI kI $'),73,45,258
0,train,4,('$ qa pE $'),74,12,258
0,unif,4,('$ kE ta pi $'),0,30,30
0,unif,4,('$ pa kE $'),1,12,39
0,unif,4,('$ te pe kI te $'),2,69,101
0,unif,4,('$ qI qe tI $'),3,45,127
0,unif,4,('$ pa pe kI $'),4,33,137
0,unif,4,('$ pI ti $'),5,18,142
0,unif,4,('$ qE ka pi pI $'),6,51,148
0,unif,4,('$ tI tE pE $'),7,45,164
0,unif,4,('$ tI pe kI $'),8,45,164
0,unif,4,('$ pe tE pa $'),9,33,179
0,unif,4,('$ te pe pe $'),10,45,188
0,unif,4,('$ ke ta $'),11,12,190
0,unif,4,('$ pe ke tE $'),12,45,190
0,unif,4,('$ qi ka pI kI $'),13,51,203
0,unif,4,('$ qi ki qI ki $'),14,60,217
0,unif,4,('$ pa ke tE $'),15,33,220
0,unif,4,('$ tI te pe $'),16,45,226
0,unif,4,('$ ta qi pi $'),17,33,231
0,unif,4,('$ qe ke pi ki $'),18,54,231
0,unif,4,('$ tI tE pI qE $'),19,64,235
0,unif,4,('$ qe qi qi $'),20,45,235
0,unif,4,('$ qI qi $'),21,18,235
0,unif,4,('$ qI pI $'),22,18,235
0,unif,4,('$ pe ta ti qi $'),23,51,236
0,unif,4,('$ tI kE pI pi $'),24,64,239
0,unif,4,('$ qI pa $'),25,12,240
0,unif,4,('$ qe qE pe te $'),26,60,240
0,unif,4,('$ qe pE tI $'),27,45,241
0,unif,4,('$ pI ka $'),28,12,241
0,unif,4,('$ tI qi $'),29,18,241
0,unif,4,('$ pa pi pe $'),30,33,242
0,unif,4,('$ ki kE qE $'),31,45,242
0,unif,4,('$ qe qE ka pI $'),32,51,244
0,unif,4,('$ ka ki qi $'),33,33,244
0,unif,4,('$ tE ti tE tE $'),34,69,244
0,unif,4,('$ te ke kI ki $'),35,66,244
0,unif,4,('$ qE te qE $'),36,45,244
0,unif,4,('$ pe qi qI qI $'),37,60,244
0,unif,4,('$ pI qE qe te $'),38,60,244
0,unif,4,('$ te ti qE qe $'),39,68,244
0,unif,4,('$ ki qE pi te $'),40,70,244
0,unif,4,('$ pI te kI ti $'),41,70,244
0,unif,4,('$ kE pi te qa $'),42,58,249
0,unif,4,('$ qI te qe pe $'),43,63,249
0,unif,4,('$ kI pe pI pa $'),44,60,252
0,unif,4,('$ pI ti pI kE $'),45,64,253
0,unif,4,('$ pe pi tE tI $'),46,68,253
0,unif,4,('$ kE pE qE qI $'),47,54,253
0,unif,4,('$ pe ka pE ke $'),48,49,259
0,unif,4,('$ qE qI $'),49,18,259
0,unif,4,('$ qa pI pa kI $'),50,42,262
0,unif,4,('$ kI kE ka $'),51,33,266
0,unif,4,('$ pa ti $'),52,12,266
0,unif,4,('$ pE ka kI te $'),53,51,266
0,unif,4,('$ pe ki pI $'),54,45,266
0,unif,4,('$ te ka $'),55,12,266
0,unif,4,('$ kI ki qI $'),56,45,266
0,unif,4,('$ kE te qi kI $'),57,64,266
0,unif,4,('$ qi qE pa $'),58,33,266
0,unif,4,('$ ke ka qe $'),59,30,266
0,unif,4,('$ qi qi ta ka $'),60,43,272
0,unif,4,('$ tE qE $'),61,18,272
0,unif,4,('$ qe pe ki ki $'),62,54,272
0,unif,4,('$ qE qi pI $'),63,45,272
0,unif,4,('$ qI ti pI $'),64,45,272
0,unif,4,('$ ta tI qE $'),65,33,272
0,unif,4,('$ ti pE qi $'),66,45,272
0,unif,4,('$ kI qa qI $'),67,30,272
0,unif,4,('$ pe pi qE $'),68,45,272
0,unif,4,('$ pE kI tE te $'),69,64,272
0,unif,4,('$ pi tE te $'),70,45,272
0,unif,4,('$ ki pI tE $'),71,45,272
0,unif,4,('$ ke ki pe $'),72,45,272
0,unif,4,('$ ke kE tI kI $'),73,60,272
0,unif,4,('$ ke ka kI ti $'),74,51,272
0,entropy,4,('$ ki ke pI ki $'),0,68,68
0,entropy,4,('$ ki ke qI qi $'),1,68,68
0,entropy,4,('$ ki te kI ki $'),2,68,68
0,entropy,4,('$ ti te tI $'),3,45,75
0,entropy,4,('$ qi te pI $'),4,45,75
0,entropy,4,('$ qi qe tI $'),5,45,75
0,entropy,4,('$ ki ke pE $'),6,45,87
0,entropy,4,('$ ki pe pI $'),7,45,87
0,entropy,4,('$ ki qe kI $'),8,45,87
0,entropy,4,('$ ki te qE $'),9,45,87
0,entropy,4,('$ qi pe $'),10,18,89
0,entropy,4,('$ ta qi $'),11,12,99
0,entropy,4,('$ pa pa $'),12,8,106
0,entropy,4,('$ pE pI pE kI $'),13,64,140
0,entropy,4,('$ pi qa ta qe $'),14,36,164
0,entropy,4,('$ qi pi ta ti $'),15,51,189
0,entropy,4,('$ pE pi ti pi $'),16,63,206
0,entropy,4,('$ ka ti ki ti $'),17,60,215
0,entropy,4,('$ ta kI pa $'),18,24,229
0,entropy,4,('$ qI pa qe tE $'),19,51,243
0,entropy,4,('$ ka te qa $'),20,24,248
0,entropy,4,('$ pE ta kI $'),21,30,255
0,entropy,4,('$ ta pa pI pI $'),22,43,263
0,entropy,4,('$ pE ta ta $'),23,22,266
0,entropy,4,('$ ki tI qE qa $'),24,56,277
0,entropy,4,('$ qi qI pI ka $'),25,60,278
0,entropy,4,('$ pi tI qa $'),26,33,279
0,entropy,4,('$ ki qI tE ka $'),27,56,279
0,entropy,4,('$ tE qi qi kI $'),28,66,279
0,entropy,4,('$ ti pI tE qa $'),29,56,279
0,entropy,4,('$ qI ki ti kI $'),30,60,279
0,entropy,4,('$ tI pI pa $'),31,33,279
0,entropy,4,('$ pI pi ti kE $'),32,66,279
0,entropy,4,('$ pI qi qi kE $'),33,66,279
0,entropy,4,('$ kE ke pE ke $'),34,64,281
0,entropy,4,('$ pI qi ki kI $'),35,60,281
0,entropy,4,('$ te kI pi tI $'),36,68,281
0,entropy,4,('$ qE ki kI tI $'),37,66,281
0,entropy,4,('$ ki tI ki pi $'),38,60,282
0,entropy,4,('$ tE ki qI kI $'),39,66,282
0,entropy,4,('$ tI qi kI $'),40,45,282
0,entropy,4,('$ tI ti tI $'),41,45,282
0,entropy,4,('$ qI ti pE $'),42,45,282
0,entropy,4,('$ pi qI ki tI $'),43,64,282
0,entropy,4,('$ ki tI ti pi $'),44,60,282
0,entropy,4,('$ qE ti kI qi $'),45,68,282
0,entropy,4,('$ qI pi tI $'),46,45,282
0,entropy,4,('$ pE kI ki qI $'),47,64,283
0,entropy,4,('$ tE ki pi kE $'),48,69,283
0,entropy,4,('$ pi tI ti tI $'),49,64,283
0,entropy,4,('$ kI tI qi tE $'),50,66,283
0,entropy,4,('$ tE pi qI $'),51,45,283
0,entropy,4,('$ tI qI ki tI $'),52,60,283
0,entropy,4,('$ tI qi pi pI $'),53,60,283
0,entropy,4,('$ kI ki qi pE $'),54,66,283
0,entropy,4,('$ qE pI ti qI $'),55,64,283
0,entropy,4,('$ qE ti qi kI $'),56,66,283
0,entropy,4,('$ ki pi pI ti $'),57,60,283
0,entropy,4,('$ pe kI qI qi $'),58,66,283
0,entropy,4,('$ qE qi qi pE $'),59,69,283
0,entropy,4,('$ kI pi tI pe $'),60,68,283
0,entropy,4,('$ tE pE pi kI $'),61,66,283
0,entropy,4,('$ pe qE ti kI $'),62,68,283
0,entropy,4,('$ ke tE pI pi $'),63,64,283
0,entropy,4,('$ pI qi kI $'),64,45,283
0,entropy,4,('$ kE qi pI $'),65,45,283
0,entropy,4,('$ ti tI ki ki $'),66,60,283
0,entropy,4,('$ pI ki ti tE $'),67,66,283
0,entropy,4,('$ qI kI ki pE $'),68,66,283
0,entropy,4,('$ tI ki tI pI $'),69,60,283
0,entropy,4,('$ kE pi ti qE $'),70,69,283
0,entropy,4,('$ qe pI ki qI $'),71,68,283
0,entropy,4,('$ qi tI kI ti $'),72,60,283
0,entropy,4,('$ pE qi pI kI $'),73,66,283
0,entropy,4,('$ tI qi te kE $'),74,64,283
0,entropy_pred,4,('$ ta pa $'),0,8,8
0,entropy_pred,4,('$ pa tE $'),1,12,16
0,entropy_pred,4,('$ qa qI $'),2,12,20
0,entropy_pred,4,('$ ta ti $'),3,12,24
0,entropy_pred,4,('$ pe pa $'),4,12,32
0,entropy_pred,4,('$ pE pa $'),5,12,36
0,entropy_pred,4,('$ qI ka $'),6,12,40
0,entropy_pred,4,('$ pe qe $'),7,18,48
0,entropy_pred,4,('$ ti te $'),8,18,52
0,entropy_pred,4,('$ tI qe $'),9,18,56
0,entropy_pred,4,('$ ke qi $'),10,18,60
0,entropy_pred,4,('$ ke tI $'),11,18,64
0,entropy_pred,4,('$ pi pi $'),12,18,66
0,entropy_pred,4,('$ pa ta qi $'),13,22,78
0,entropy_pred,4,('$ pa ta kE $'),14,22,86
0,entropy_pred,4,('$ ta qa ta ta $'),15,16,90
0,entropy_pred,4,('$ ki ta pa $'),16,22,102
0,entropy_pred,4,('$ kI pa ta $'),17,22,106
0,entropy_pred,4,('$ ta tE ka $'),18,24,114
0,entropy_pred,4,('$ qa qe qa $'),19,24,118
0,entropy_pred,4,('$ ta pI qa $'),20,24,122
0,entropy_pred,4,('$ kE ka qE $'),21,30,130
0,entropy_pred,4,('$ pe qa tE $'),22,30,134
0,entropy_pred,4,('$ pI ka pE $'),23,30,138
0,entropy_pred,4,('$ ki pa kI $'),24,30,144
0,entropy_pred,4,('$ qE ta pe $'),25,30,148
0,entropy_pred,4,('$ ta ti ta qi $'),26,42,152
0,entropy_pred,4,('$ pI ka ti pa $'),27,42,154
0,entropy_pred,4,('$ ke pe pa qe $'),28,48,162
0,entropy_pred,4,('$ qa qe pe ka $'),29,45,170
0,entropy_pred,4,('$ qi qe pa tI $'),30,51,174
0,entropy_pred,4,('$ pa qi pe $'),31,33,178
0,entropy_pred,4,('$ ti pi qa $'),32,33,184
0,entropy_pred,4,('$ ka qe qe te $'),33,51,192
0,entropy_pred,4,('$ ta qi ki $'),34,33,198
0,entropy_pred,4,('$ ka pE te te $'),35,54,208
0,entropy_pred,4,('$ qi qe kE qa $'),36,56,220
0,entropy_pred,4,('$ pi ki ke $'),37,45,228
0,entropy_pred,4,('$ pa qe pe qi $'),38,54,232
0,entropy_pred,4,('$ ti ke ki $'),39,45,234
0,entropy_pred,4,('$ pi pi pi $'),40,45,237
0,entropy_pred,4,('$ ta te pI $'),41,33,241
0,entropy_pred,4,('$ qe pe pa qe $'),42,48,241
0,entropy_pred,4,('$ qa te qE pa $'),43,46,241
0,entropy_pred,4,('$ ke qi qe pa $'),44,56,241
0,entropy_pred,4,('$ ta kI ka qI $'),45,42,241
0,entropy_pred,4,('$ pe pe ki qe $'),46,60,241
0,entropy_pred,4,('$ te qe ta kI $'),47,51,241
0,entropy_pred,4,('$ ka ki ke ti $'),48,60,241
0,entropy_pred,4,('$ qa pe pi ke $'),49,56,241
0,entropy_pred,4,('$ ti pi ki qa $'),50,60,241
0,entropy_pred,4,('$ ki ke te pa $'),51,54,241
0,entropy_pred,4,('$ qa ki ki qe $'),52,60,241
0,entropy_pred,4,('$ qe ki te pa $'),53,56,241
0,entropy_pred,4,('$ ta qi qi qi $'),54,60,241
0,entropy_pred,4,('$ qe te pa tI $'),55,51,241
0,entropy_pred,4,('$ pe pe ti te $'),56,60,241
0,entropy_pred,4,('$ pi ke ki ti $'),57,60,241
0,entropy_pred,4,('$ ta pi pi ti $'),58,60,241
0,entropy_pred,4,('$ ti ti pe pe $'),59,54,241
0,entropy_pred,4,('$ ti ke ta tE $'),60,49,241
0,entropy_pred,4,('$ ke pe ki ti $'),61,54,241
0,entropy_pred,4,('$ qi pe ke qe $'),62,54,241
0,entropy_pred,4,('$ ti pa ke qi $'),63,51,241
0,entropy_pred,4,('$ pi pe pe pe $'),64,54,241
0,entropy_pred,4,('$ kI ta qi ke $'),65,51,241
0,entropy_pred,4,('$ qi ke pa kI $'),66,51,241
0,entropy_pred,4,('$ ta ti qe te $'),67,60,241
0,entropy_pred,4,('$ ki ti pe te $'),68,54,241
0,entropy_pred,4,('$ te ki ki ti $'),69,54,241
0,entropy_pred,4,('$ pe qi pa qI $'),70,51,241
0,entropy_pred,4,('$ ti te pe qa $'),71,54,241
0,entropy_pred,4,('$ ki pi ki ka $'),72,60,241
0,entropy_pred,4,('$ qe qi ka ti $'),73,51,241
0,entropy_pred,4,('$ qi ti pa ti $'),74,51,241
0,train,5,('$ ke ke ta $'),0,33,33
0,train,5,('$ te ka ka $'),1,22,44
0,train,5,('$ qI $'),2,3,47
0,train,5,('$ kE $'),3,3,48
0,train,5,('$ ta ke $'),4,12,55
0,train,5,('$ qa qi $'),5,12,59
0,train,5,('$ pi qi $'),6,18,73
0,train,5,('$ kI pE $'),7,18,85
0,train,5,('$ qE pE $'),8,18,87
0,train,5,('$ qi ta $'),9,12,89
0,train,5,('$ kE ka qe pa $'),10,41,110
0,train,5,('$ pE pI kI $'),11,45,139
0,train,5,('$ qI ta qE tI tE $'),12,74,167
0,train,5,('$ qE kE tI $'),13,45,169
0,train,5,('$ qa qe ta ke ke $'),14,54,180
0,train,5,('$ te $'),15,3,181
0,train,5,('$ qa $'),16,2,182
0,train,5,('$ pI $'),17,3,182
0,train,5,('$ ke ta qa $'),18,22,182
0,train,5,('$ tI $'),19,3,182
0,train,5,('$ ki pa $'),20,12,182
0,train,5,('$ qa pE $'),21,12,184
0,train,5,('$ qe qa $'),22,12,184
0,train,5,('$ qi ke ke $'),23,45,198
0,train,5,('$ ki $'),24,3,198
0,train,5,('$ pi ta ti pe $'),25,51,208
0,train,5,('$ pi pe ta $'),26,33,211
0,train,5,('$ pe te qa $'),27,33,211
0,train,5,('$ kI $'),28,3,211
0,train,5,('$ tE qa ka $'),29,22,213
0,train,5,('$ kI kI pa qe $'),30,51,222
0,train,5,('$ qE kI $'),31,18,222
0,train,5,('$ qi ta pI qI $'),32,51,226
0,train,5,('$ pE ka $'),33,12,227
0,train,5,('$ pa ki ke pa $'),34,48,227
0,train,5,('$ qE $'),35,3,227
0,train,5,('$ te ke $'),36,18,227
0,train,5,('$ ke $'),37,3,227
0,train,5,('$ ka ki qe $'),38,33,227
0,train,5,('$ ka qi $'),39,12,227
0,train,5,('$ ki ta qI $'),40,30,227
0,train,5,('$ pI tE ta kI $'),41,51,230
0,train,5,('$ pE pa $'),42,12,230
0,train,5,('$ qe $'),43,3,230
0,train,5,('$ qe ke $'),44,18,230
0,train,5,('$ qi qi pe $'),45,45,236
0,train,5,('$ ke ka ta ti $'),46,36,239
0,train,5,('$ kI ta $'),47,12,239
0,train,5,('$ qI pa pi pi ti qa ka qE tE $'),48,130,253
0,train,5,('$ pi ta qa $'),49,22,253
0,train,5,('$ qI tE pa $'),50,33,253
0,train,5,('$ te pi $'),51,18,253
0,train,5,('$ ta kE kE $'),52,33,253
0,train,5,('$ tE $'),53,3,253
0,train,5,('$ pe ta tE kI $'),54,49,253
0,train,5,('$ pe $'),55,3,253
0,train,5,('$ pE $'),56,3,253
0,train,5,('$ pi $'),57,3,253
0,train,5,('$ pI kE $'),58,18,253
0,train,5,('$ ke ta $'),59,12,253
0,train,5,('$ ka qI $'),60,12,253
0,train,5,('$ tE pI $'),61,18,253
0,train,5,('$ ke qa qI $'),62,30,253
0,train,5,('$ tE ka $'),63,12,253
0,train,5,('$ ti $'),64,3,253
0,train,5,('$ qi pi $'),65,18,253
0,train,5,('$ tI kI $'),66,18,253
0,train,5,('$ kI qI $'),67,18,253
0,train,5,('$ ta pe $'),68,12,253
0,train,5,('$ qa ta ka qa tE $'),69,26,255
0,train,5,('$ pi ta $'),70,12,255
0,train,5,('$ te qe $'),71,18,255
0,train,5,('$ qe qe $'),72,18,255
0,train,5,('$ qa ka $'),73,8,255
0,train,5,('$ kE pE qE $'),74,45,255
0,unif,5,('$ qe qi qI te $'),0,68,68
0,unif,5,('$ qE kE kE pI $'),1,54,109
0,unif,5,('$ ta kE te qe $'),2,54,139
0,unif,5,('$ kE ki qE qa $'),3,59,160
0,unif,5,('$ qI ki ta $'),4,33,173
0,unif,5,('$ pa tE qi $'),5,33,176
0,unif,5,('$ pE te $'),6,18,176
0,unif,5,('$ tI te pI kI $'),7,69,190
0,unif,5,('$ ka kE qi qI $'),8,58,193
0,unif,5,('$ qE pi ki kI $'),9,66,197
0,unif,5,('$ ti pI qI pi $'),10,60,202
0,unif,5,('$ pE pI te $'),11,45,202
0,unif,5,('$ qI ka te pi $'),12,51,218
0,unif,5,('$ pi kI pa $'),13,33,219
0,unif,5,('$ pi tI te $'),14,45,219
0,unif,5,('$ pI qI $'),15,18,219
0,unif,5,('$ qi kI $'),16,18,219
0,unif,5,('$ kI qi ta ke $'),17,51,227
0,unif,5,('$ qe ti kE pe $'),18,68,228
0,unif,5,('$ qi tI $'),19,18,228
0,unif,5,('$ pE ke ti ti $'),20,60,229
0,unif,5,('$ kI ka qa $'),21,22,234
0,unif,5,('$ ki qI tE tI $'),22,64,234
0,unif,5,('$ tE ka pa $'),23,22,238
0,unif,5,('$ pe pe pi ka $'),24,60,244
0,unif,5,('$ pe pi pE qe $'),25,68,244
0,unif,5,('$ qE qE pi $'),26,45,244
0,unif,5,('$ qi kI pi $'),27,45,244
0,unif,5,('$ qI pe $'),28,18,244
0,unif,5,('$ qI qI $'),29,18,244
0,unif,5,('$ tE qi qi $'),30,45,244
0,unif,5,('$ te kI pe qa $'),31,59,244
0,unif,5,('$ ta ki pe kE $'),32,60,251
0,unif,5,('$ ke qI qI $'),33,45,251
